10729,Surcharge Velocity 4,7333,16,NULL,0,NULL,NULL,NULL,0,0,3612
10730,Surcharge Velocity 4,7334,16,NULL,0,NULL,NULL,NULL,0,0,3620
10744,Surcharge Velocity 4,7348,16,NULL,0,NULL,NULL,NULL,0,0,3732
10825,Interpolated Flow,7334,28,NULL,10,2018-01-19 07:30:00.000,949.08,NULL,0,0,NULL
10826,QAQC Baseline Flow,7334,28,NULL,10,2018-01-19 07:45:00.000,2.183679,NULL,1,0,NULL
10827,ADWF,7334,28,NULL,10,2018-01-19 07:45:00.000,1.725512,NULL,0,0,NULL
10828,Mean Diff Squared,7334,28,NULL,10,2018-01-19 07:45:00.000,0.2099171,NULL,0,0,NULL
10829,Variance,7334,0,NULL,10,2018-01-19 07:45:00.000,0.2682305,NULL,0,0,NULL
10830,SD Baseline,7334,0,NULL,10,2018-01-19 07:45:00.000,0.5179097,NULL,0,0,NULL
10831,Flow over Base,7334,0,NULL,10,2018-01-19 07:30:00.000,0,NULL,0,0,NULL
10908,Interpolated Flow,7348,28,NULL,10,2018-01-19 07:30:00.000,2713.977,NULL,0,0,NULL
10909,QAQC Baseline Flow,7348,28,NULL,10,2018-01-19 07:45:00.000,15.361,NULL,1,0,NULL
10910,ADWF,7348,28,NULL,10,2018-01-19 07:45:00.000,12.50101,NULL,0,0,NULL
10911,Mean Diff Squared,7348,28,NULL,10,2018-01-19 07:45:00.000,8.179549,NULL,0,0,NULL
10912,Variance,7348,0,NULL,10,2018-01-19 07:45:00.000,15.14834,NULL,0,0,NULL
10913,SD Baseline,7348,0,NULL,10,2018-01-19 07:45:00.000,3.892087,NULL,0,0,NULL
10914,Flow over Base,7348,50,NULL,10,2018-01-19 07:30:00.000,0,NULL,0,0,NULL
11034,Interpolated Flow,7325,28,NULL,10,2018-01-19 07:15:00.000,318.718,NULL,0,0,NULL
11035,QAQC Baseline Flow,7325,28,NULL,10,2018-01-19 07:45:00.000,0.6954131,NULL,1,0,NULL
11036,ADWF,7325,28,NULL,10,2018-01-19 07:45:00.000,0.6172271,NULL,0,0,NULL
11037,Mean Diff Squared,7325,28,NULL,10,2018-01-19 07:45:00.000,0.006113047,NULL,0,0,NULL
11038,Variance,7325,0,NULL,10,2018-01-19 07:45:00.000,0.02925284,NULL,0,0,NULL
11039,SD Baseline,7325,0,NULL,10,2018-01-19 07:45:00.000,0.1710346,NULL,0,0,NULL
11040,Flow over Base,7325,0,NULL,10,2018-01-19 07:15:00.000,0,NULL,0,0,NULL
11062,Interpolated Flow,7329,28,NULL,10,2018-01-19 06:45:00.000,1202.536,NULL,0,0,NULL
11063,QAQC Baseline Flow,7329,28,NULL,10,2017-06-23 10:30:00.000,3.165281,NULL,1,0,NULL
11064,ADWF,7329,28,NULL,10,2017-06-23 10:30:00.000,2.335786,NULL,0,0,NULL
11065,Mean Diff Squared,7329,28,NULL,10,2017-06-23 10:30:00.000,0.6880607,NULL,0,0,NULL
11066,Variance,7329,0,NULL,10,2018-01-19 06:45:00.000,1629.144,NULL,0,0,NULL
11067,SD Baseline,7329,0,NULL,10,2018-01-19 06:45:00.000,40.36266,NULL,0,0,NULL
11068,Flow over Base,7329,0,NULL,10,2017-06-23 10:30:00.000,0,NULL,0,0,NULL
11069,Interpolated Flow,7330,28,NULL,10,2018-01-19 07:30:00.000,955.1968,NULL,0,0,NULL
11070,QAQC Baseline Flow,7330,28,NULL,10,2018-01-19 07:45:00.000,1.723865,NULL,1,0,NULL
11071,ADWF,7330,28,NULL,10,2018-01-19 07:45:00.000,1.304631,NULL,0,0,NULL
11072,Mean Diff Squared,7330,28,NULL,10,2018-01-19 07:45:00.000,0.1757576,NULL,0,0,NULL
11073,Variance,7330,0,NULL,10,2018-01-19 07:45:00.000,0.1721056,NULL,0,0,NULL
11074,SD Baseline,7330,0,NULL,10,2018-01-19 07:45:00.000,0.414856,NULL,0,0,NULL
11075,Flow over Base,7330,0,NULL,10,2018-01-19 07:30:00.000,0,NULL,0,0,NULL
11076,Interpolated Flow,7331,28,NULL,10,2018-01-19 07:30:00.000,111.3738,NULL,0,0,NULL
11077,QAQC Baseline Flow,7331,28,NULL,10,2018-01-19 07:45:00.000,1.885294,NULL,1,0,NULL
11078,ADWF,7331,28,NULL,10,2018-01-19 07:45:00.000,1.2368,NULL,0,0,NULL
11079,Mean Diff Squared,7331,28,NULL,10,2018-01-19 07:45:00.000,0.4205455,NULL,0,0,NULL
11080,Variance,7331,0,NULL,10,2018-01-19 07:45:00.000,0.2362685,NULL,0,0,NULL
11081,SD Baseline,7331,0,NULL,10,2018-01-19 07:45:00.000,0.4860746,NULL,0,0,NULL
11082,Flow over Base,7331,0,NULL,10,2018-01-19 07:30:00.000,0,NULL,0,0,NULL
11083,Interpolated Flow,7332,28,NULL,10,2018-01-19 07:00:00.000,94.58723,NULL,0,0,NULL
11084,QAQC Baseline Flow,7332,28,NULL,10,2018-01-19 07:45:00.000,0.4681531,NULL,1,0,NULL
11085,ADWF,7332,28,NULL,10,2018-01-19 07:45:00.000,0,NULL,0,0,NULL
11086,Mean Diff Squared,7332,28,NULL,10,2018-01-19 07:45:00.000,0.2191673,NULL,0,0,NULL
11087,Variance,7332,0,NULL,10,2018-01-19 07:45:00.000,0,NULL,0,0,NULL
11088,SD Baseline,7332,0,NULL,10,2018-01-19 07:45:00.000,0,NULL,0,0,NULL
11089,Flow over Base,7332,0,NULL,10,2018-01-19 07:00:00.000,0,NULL,0,0,NULL
11090,Interpolated Flow,7333,28,NULL,10,2018-01-19 07:15:00.000,936.1937,NULL,0,0,NULL
11091,QAQC Baseline Flow,7333,28,NULL,10,2018-01-19 07:45:00.000,1.988395,NULL,1,0,NULL
11092,ADWF,7333,28,NULL,10,2018-01-19 07:45:00.000,1.317822,NULL,0,0,NULL
11093,Mean Diff Squared,7333,28,NULL,10,2018-01-19 07:45:00.000,0.4496693,NULL,0,0,NULL
11094,Variance,7333,0,NULL,10,2018-01-19 07:45:00.000,0.2998447,NULL,0,0,NULL
11095,SD Baseline,7333,0,NULL,10,2018-01-19 07:45:00.000,0.5475808,NULL,0,0,NULL
11096,Flow over Base,7333,0,NULL,10,2018-01-19 07:15:00.000,0,NULL,0,0,NULL
11825,Distance to SSO 152 of 236,7325,2,NULL,10,2018-01-19 07:15:00.000,152,NULL,0,0,NULL
11826,Final Pipe Filling_dD,7325,89,NULL,10,2018-01-19 07:15:00.000,0.2291638,NULL,1,0,NULL
11837,Distance to SSO 155 of 420,7329,2,NULL,10,2018-01-19 06:45:00.000,155,NULL,0,0,NULL
